from_portid,from_portname,from_country,from_iso3,from_lat,from_lon,to_country,to_iso3,to_lat,to_lon,industry,hs_section,unit,scale,daily_export_value_at_risk,daily_import_value_at_risk,source_row_id
port1065,Busan,Korea,KOR,35.08955067,128.9385952,Taiwan Province of China,TWN,23.725268,120.936523,Miscellaneous,19+20+21,US Dollars,Unit,520185.1002144953,114097.94045976893,92643
port1065,Busan,Korea,KOR,35.08955067,128.9385952,Taiwan Province of China,TWN,23.725268,120.936523,"Plastics, Rubber, Leather",7+8,US Dollars,Unit,2859686.0067265905,886213.0604977125,92648
port1065,Busan,Korea,KOR,35.08955067,128.9385952,Taiwan Province of China,TWN,23.725268,120.936523,Prepared Foodstuffs & Beverages,3+4,US Dollars,Unit,976866.036274985,8381.997488617899,92655
port1065,Busan,Korea,KOR,35.08955067,128.9385952,Taiwan Province of China,TWN,23.725268,120.936523,Stone & Glass,13+14,US Dollars,Unit,541842.3908158896,400477.72296008654,92661
port1065,Busan,Korea,KOR,35.08955067,128.9385952,Taiwan Province of China,TWN,23.725268,120.936523,Textiles & Footwear,11+12,US Dollars,Unit,500894.16692098137,214663.71529829592,92667
port1065,Busan,Korea,KOR,35.08955067,128.9385952,Taiwan Province of China,TWN,23.725268,120.936523,Total,,US Dollars,Unit,44627073.476279646,44463191.16890576,92673
port1065,Busan,Korea,KOR,35.08955067,128.9385952,Taiwan Province of China,TWN,23.725268,120.936523,Vegetable Products,2,US Dollars,Unit,111326.76805484833,156355.45685624125,92685
port1065,Busan,Korea,KOR,35.08955067,128.9385952,Taiwan Province of China,TWN,23.725268,120.936523,Vehicles & Equipment,17,US Dollars,Unit,298923.65963355894,1858209.0924586887,92691
port1065,Busan,Korea,KOR,35.08955067,128.9385952,Taiwan Province of China,TWN,23.725268,120.936523,Wood & Wood Products,9+10,US Dollars,Unit,488647.35348412575,451457.8888109651,92697
port1065,Busan,Korea,KOR,35.08955067,128.9385952,United States,USA,38.8208089190304,-96.3316166082964,Animal & Animal Products,1,US Dollars,Unit,9432792.310904069,4239827.352110105,92712
port1065,Busan,Korea,KOR,35.08955067,128.9385952,United States,USA,38.8208089190304,-96.3316166082964,Chemical & Allied Industries,6,US Dollars,Unit,27902408.44196277,63465100.04190958,92713
port1065,Busan,Korea,KOR,35.08955067,128.9385952,United States,USA,38.8208089190304,-96.3316166082964,Machinery & Electrical Equipment,16+18,US Dollars,Unit,36019403.2252432,156334537.82597592,92714
port1065,Busan,Korea,KOR,35.08955067,128.9385952,United States,USA,38.8208089190304,-96.3316166082964,Metals,15,US Dollars,Unit,3067005.089463722,56256161.58812176,92715
port1065,Busan,Korea,KOR,35.08955067,128.9385952,United States,USA,38.8208089190304,-96.3316166082964,Mineral Products,5,US Dollars,Unit,103111626.71807897,8369059.7972114775,92716
port1065,Busan,Korea,KOR,35.08955067,128.9385952,United States,USA,38.8208089190304,-96.3316166082964,Miscellaneous,19+20+21,US Dollars,Unit,777458.224278863,40322668.456231475,92717
port1065,Busan,Korea,KOR,35.08955067,128.9385952,United States,USA,38.8208089190304,-96.3316166082964,"Plastics, Rubber, Leather",7+8,US Dollars,Unit,7340347.399825975,56504969.158712134,92718
port1065,Busan,Korea,KOR,35.08955067,128.9385952,United States,USA,38.8208089190304,-96.3316166082964,Prepared Foodstuffs & Beverages,3+4,US Dollars,Unit,6559904.8832642855,7998583.633821746,92719
port1065,Busan,Korea,KOR,35.08955067,128.9385952,United States,USA,38.8208089190304,-96.3316166082964,Stone & Glass,13+14,US Dollars,Unit,1734784.9817883498,11795302.586748773,92720
port1065,Busan,Korea,KOR,35.08955067,128.9385952,United States,USA,38.8208089190304,-96.3316166082964,Textiles & Footwear,11+12,US Dollars,Unit,2121313.076252517,14215307.93240817,92721
port1065,Busan,Korea,KOR,35.08955067,128.9385952,United States,USA,38.8208089190304,-96.3316166082964,Total,,US Dollars,Unit,228989540.37091643,498058665.136314,92722
port1065,Busan,Korea,KOR,35.08955067,128.9385952,United States,USA,38.8208089190304,-96.3316166082964,Vegetable Products,2,US Dollars,Unit,12292775.867439333,3548005.5004886007,92723
port1065,Busan,Korea,KOR,35.08955067,128.9385952,United States,USA,38.8208089190304,-96.3316166082964,Vehicles & Equipment,17,US Dollars,Unit,12649730.669330144,65700657.021121696,92724
port1065,Busan,Korea,KOR,35.08955067,128.9385952,United States,USA,38.8208089190304,-96.3316166082964,Wood & Wood Products,9+10,US Dollars,Unit,5979989.483084192,9308484.241452593,92725
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Germany,DEU,51.08304539800482,10.426171427430804,Animal & Animal Products,1,US Dollars,Unit,2115092.9335667556,3099805.900483608,154904
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Germany,DEU,51.08304539800482,10.426171427430804,Chemical & Allied Industries,6,US Dollars,Unit,72141044.51172295,17542866.586631663,154907
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Germany,DEU,51.08304539800482,10.426171427430804,Machinery & Electrical Equipment,16+18,US Dollars,Unit,111183140.71680424,78052879.51572494,154945
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Germany,DEU,51.08304539800482,10.426171427430804,Metals,15,US Dollars,Unit,29403810.935834162,33131304.660873313,154948
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Germany,DEU,51.08304539800482,10.426171427430804,Mineral Products,5,US Dollars,Unit,1791053.651774674,81980303.47926803,154952
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Germany,DEU,51.08304539800482,10.426171427430804,Miscellaneous,19+20+21,US Dollars,Unit,5842139.94323007,9050553.901507253,154956
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Germany,DEU,51.08304539800482,10.426171427430804,"Plastics, Rubber, Leather",7+8,US Dollars,Unit,20043946.874433722,11222648.42423259,154960
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Germany,DEU,51.08304539800482,10.426171427430804,Prepared Foodstuffs & Beverages,3+4,US Dollars,Unit,4318537.86879673,5372147.341869799,154964
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Germany,DEU,51.08304539800482,10.426171427430804,Stone & Glass,13+14,US Dollars,Unit,5677294.900252288,5436833.653979619,154968
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Germany,DEU,51.08304539800482,10.426171427430804,Textiles & Footwear,11+12,US Dollars,Unit,2749743.9110544226,15506878.067870038,154972
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Germany,DEU,51.08304539800482,10.426171427430804,Total,,US Dollars,Unit,308805705.5253371,301838990.6694096,154978
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Germany,DEU,51.08304539800482,10.426171427430804,Vegetable Products,2,US Dollars,Unit,2843560.632744501,14199688.4912051,154983
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Germany,DEU,51.08304539800482,10.426171427430804,Vehicles & Equipment,17,US Dollars,Unit,42162459.01010526,23588977.650615394,154989
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Germany,DEU,51.08304539800482,10.426171427430804,Wood & Wood Products,9+10,US Dollars,Unit,8533879.635017348,3654102.99514826,154995
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Brazil,BRA,-11.524630416426652,-54.35520660825642,Animal & Animal Products,1,US Dollars,Unit,351686.4740604526,38627.66036800121,155074
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Brazil,BRA,-11.524630416426652,-54.35520660825642,Chemical & Allied Industries,6,US Dollars,Unit,3157560.5493533616,7082248.561635276,155080
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Brazil,BRA,-11.524630416426652,-54.35520660825642,Machinery & Electrical Equipment,16+18,US Dollars,Unit,1844694.7949858098,1952195.3826226676,155086
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Brazil,BRA,-11.524630416426652,-54.35520660825642,Metals,15,US Dollars,Unit,3018965.7455285015,1795550.0537150544,155091
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Brazil,BRA,-11.524630416426652,-54.35520660825642,Mineral Products,5,US Dollars,Unit,6658900.10266004,182874.48492631086,155101
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Brazil,BRA,-11.524630416426652,-54.35520660825642,Miscellaneous,19+20+21,US Dollars,Unit,130114.67128135262,120822.10691199248,155106
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Brazil,BRA,-11.524630416426652,-54.35520660825642,"Plastics, Rubber, Leather",7+8,US Dollars,Unit,432792.11848202435,1287139.5138683307,155111
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Brazil,BRA,-11.524630416426652,-54.35520660825642,Prepared Foodstuffs & Beverages,3+4,US Dollars,Unit,3047030.07699077,186845.95987204884,155115
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Brazil,BRA,-11.524630416426652,-54.35520660825642,Stone & Glass,13+14,US Dollars,Unit,676210.7603769806,372289.55214566295,155118
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Brazil,BRA,-11.524630416426652,-54.35520660825642,Textiles & Footwear,11+12,US Dollars,Unit,1082080.0768907843,175166.944336879,155121
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Brazil,BRA,-11.524630416426652,-54.35520660825642,Total,,US Dollars,Unit,29615697.085691612,14225422.165926564,155124
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,China,CHN,38.07325481105728,104.69113855849604,Animal & Animal Products,1,US Dollars,Unit,472285.9300581666,2261535.8585634343,155126
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Brazil,BRA,-11.524630416426652,-54.35520660825642,Vegetable Products,2,US Dollars,Unit,6643842.378497856,94724.82046226246,155128
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,China,CHN,38.07325481105728,104.69113855849604,Chemical & Allied Industries,6,US Dollars,Unit,4557857.609285451,1531616.2592872437,155130
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Brazil,BRA,-11.524630416426652,-54.35520660825642,Vehicles & Equipment,17,US Dollars,Unit,707304.9477359202,899757.869071848,155132
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,China,CHN,38.07325481105728,104.69113855849604,Machinery & Electrical Equipment,16+18,US Dollars,Unit,42380255.26846243,25463265.850197893,155134
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Brazil,BRA,-11.524630416426652,-54.35520660825642,Wood & Wood Products,9+10,US Dollars,Unit,1864514.3888477606,37179.25599023024,155136
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,China,CHN,38.07325481105728,104.69113855849604,Metals,15,US Dollars,Unit,5445395.86097399,2807014.652449678,155138
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,China,CHN,38.07325481105728,104.69113855849604,Mineral Products,5,US Dollars,Unit,266895.5854294114,6142825.85890141,155142
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,China,CHN,38.07325481105728,104.69113855849604,Miscellaneous,19+20+21,US Dollars,Unit,9951310.116894813,80846.68285147309,155146
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,China,CHN,38.07325481105728,104.69113855849604,"Plastics, Rubber, Leather",7+8,US Dollars,Unit,3015366.910805418,774531.5993695341,155182
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,China,CHN,38.07325481105728,104.69113855849604,Prepared Foodstuffs & Beverages,3+4,US Dollars,Unit,978923.1186341366,3638670.6681640493,155183
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,China,CHN,38.07325481105728,104.69113855849604,Stone & Glass,13+14,US Dollars,Unit,613957.2744510358,152113.82680136673,155184
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,China,CHN,38.07325481105728,104.69113855849604,Textiles & Footwear,11+12,US Dollars,Unit,3344689.0851857886,177822.4273933427,155185
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,China,CHN,38.07325481105728,104.69113855849604,Total,,US Dollars,Unit,82426698.20074978,51192671.26937973,155186
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,China,CHN,38.07325481105728,104.69113855849604,Vegetable Products,2,US Dollars,Unit,730769.1341101873,547620.6907680192,155187
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,China,CHN,38.07325481105728,104.69113855849604,Vehicles & Equipment,17,US Dollars,Unit,7595182.410116949,5887349.711452858,155188
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,China,CHN,38.07325481105728,104.69113855849604,Wood & Wood Products,9+10,US Dollars,Unit,3073809.8963420084,1727457.1831794076,155189
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Indonesia,IDN,0.155919799590376,113.96538246847302,Animal & Animal Products,1,US Dollars,Unit,22253.1783214815,79746.35021897391,155454
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Indonesia,IDN,0.155919799590376,113.96538246847302,Chemical & Allied Industries,6,US Dollars,Unit,1769939.801839907,35908.46630697471,155458
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Indonesia,IDN,0.155919799590376,113.96538246847302,Machinery & Electrical Equipment,16+18,US Dollars,Unit,976238.9625605259,56998.594860083416,155464
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Indonesia,IDN,0.155919799590376,113.96538246847302,Metals,15,US Dollars,Unit,1424027.9875522666,131375.59185415242,155469
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Indonesia,IDN,0.155919799590376,113.96538246847302,Mineral Products,5,US Dollars,Unit,228504.71636100073,636.4977086914595,155474
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Indonesia,IDN,0.155919799590376,113.96538246847302,Miscellaneous,19+20+21,US Dollars,Unit,183317.46047404522,4450.116340409452,155479
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Indonesia,IDN,0.155919799590376,113.96538246847302,"Plastics, Rubber, Leather",7+8,US Dollars,Unit,513064.9688705244,3918.477678420982,155483
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Indonesia,IDN,0.155919799590376,113.96538246847302,Prepared Foodstuffs & Beverages,3+4,US Dollars,Unit,1313895.8584003092,77440.63546543015,155488
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Indonesia,IDN,0.155919799590376,113.96538246847302,Stone & Glass,13+14,US Dollars,Unit,21734.187065988208,151497.040421746,155493
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Indonesia,IDN,0.155919799590376,113.96538246847302,Textiles & Footwear,11+12,US Dollars,Unit,198282.80145880804,6368.763477136413,155498
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Indonesia,IDN,0.155919799590376,113.96538246847302,Total,,US Dollars,Unit,7869785.32141392,860646.9529077067,155503
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Indonesia,IDN,0.155919799590376,113.96538246847302,Vegetable Products,2,US Dollars,Unit,263821.6165192512,48423.62597247393,155508
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Indonesia,IDN,0.155919799590376,113.96538246847302,Vehicles & Equipment,17,US Dollars,Unit,72941.45455403122,15400.413882534544,155512
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Indonesia,IDN,0.155919799590376,113.96538246847302,Wood & Wood Products,9+10,US Dollars,Unit,881762.3274357821,248482.37872067938,155515
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,India,IND,23.58630056774672,81.17300408530181,Animal & Animal Products,1,US Dollars,Unit,621832.2313670272,13296.371304316339,155520
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,India,IND,23.58630056774672,81.17300408530181,Chemical & Allied Industries,6,US Dollars,Unit,549311.7380214015,4265859.538476826,155525
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,India,IND,23.58630056774672,81.17300408530181,Machinery & Electrical Equipment,16+18,US Dollars,Unit,4023849.956402823,4347405.912860427,155530
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,India,IND,23.58630056774672,81.17300408530181,Metals,15,US Dollars,Unit,6218195.665819208,2951815.656825628,155535
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,India,IND,23.58630056774672,81.17300408530181,Mineral Products,5,US Dollars,Unit,129456.84469491769,1020936.4505830222,155540
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,India,IND,23.58630056774672,81.17300408530181,Miscellaneous,19+20+21,US Dollars,Unit,505208.15915833105,103316.41592569416,155544
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,India,IND,23.58630056774672,81.17300408530181,"Plastics, Rubber, Leather",7+8,US Dollars,Unit,1572924.549300005,1980791.7231299977,155546
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,India,IND,23.58630056774672,81.17300408530181,Prepared Foodstuffs & Beverages,3+4,US Dollars,Unit,1436063.9903531258,1194135.689651334,155548
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,India,IND,23.58630056774672,81.17300408530181,Stone & Glass,13+14,US Dollars,Unit,120371.1360092626,1124831.213335699,155551
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,India,IND,23.58630056774672,81.17300408530181,Textiles & Footwear,11+12,US Dollars,Unit,8841009.032893868,204137.80122726128,155554
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,India,IND,23.58630056774672,81.17300408530181,Total,,US Dollars,Unit,26808875.63956338,18132801.094301704,155557
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,India,IND,23.58630056774672,81.17300408530181,Vegetable Products,2,US Dollars,Unit,1386917.2043407424,91305.98873617146,155560
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,India,IND,23.58630056774672,81.17300408530181,Vehicles & Equipment,17,US Dollars,Unit,1227940.6332855327,515520.51240094093,155565
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,India,IND,23.58630056774672,81.17300408530181,Wood & Wood Products,9+10,US Dollars,Unit,175794.49791713548,319447.8198443874,155570
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Korea,KOR,36.402386712544114,127.76224551357647,Textiles & Footwear,11+12,US Dollars,Unit,28598.36728321217,5541.05469213472,155631
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Korea,KOR,36.402386712544114,127.76224551357647,Total,,US Dollars,Unit,1124255.2238033656,8337774.902521523,155664
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Korea,KOR,36.402386712544114,127.76224551357647,Vegetable Products,2,US Dollars,Unit,14409.423844867513,22231.200468756357,155671
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Korea,KOR,36.402386712544114,127.76224551357647,Vehicles & Equipment,17,US Dollars,Unit,54019.85759187781,224822.73842376829,155676
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Korea,KOR,36.402386712544114,127.76224551357647,Wood & Wood Products,9+10,US Dollars,Unit,3533.2931987262054,24222.86975872804,155731
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Japan,JPN,36.76738832597829,137.46934234351835,Animal & Animal Products,1,US Dollars,Unit,160718.11418466747,1279269.6333872536,155812
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Japan,JPN,36.76738832597829,137.46934234351835,Chemical & Allied Industries,6,US Dollars,Unit,383673.43895168294,1407395.460521242,155817
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Japan,JPN,36.76738832597829,137.46934234351835,Machinery & Electrical Equipment,16+18,US Dollars,Unit,13266189.982386827,1441038.1017970825,155822
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Japan,JPN,36.76738832597829,137.46934234351835,Metals,15,US Dollars,Unit,1455475.3315766312,1324482.8633605156,155827
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Japan,JPN,36.76738832597829,137.46934234351835,Mineral Products,5,US Dollars,Unit,34536.0511624007,2913052.773139549,155832
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Japan,JPN,36.76738832597829,137.46934234351835,Miscellaneous,19+20+21,US Dollars,Unit,83749.7413806129,232611.27484537032,155837
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Japan,JPN,36.76738832597829,137.46934234351835,"Plastics, Rubber, Leather",7+8,US Dollars,Unit,221966.71701116234,265060.872336339,155841
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Japan,JPN,36.76738832597829,137.46934234351835,Prepared Foodstuffs & Beverages,3+4,US Dollars,Unit,371187.6827634608,443045.50871365133,155843
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Japan,JPN,36.76738832597829,137.46934234351835,Stone & Glass,13+14,US Dollars,Unit,46038.70668362636,169015.50989606357,155848
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Japan,JPN,36.76738832597829,137.46934234351835,Textiles & Footwear,11+12,US Dollars,Unit,107116.88640320665,177235.30328053897,155853
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Japan,JPN,36.76738832597829,137.46934234351835,Total,,US Dollars,Unit,20679310.3167869,10782312.408230683,155859
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Japan,JPN,36.76738832597829,137.46934234351835,Vegetable Products,2,US Dollars,Unit,47102.306486085974,279852.43704446795,155864
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Japan,JPN,36.76738832597829,137.46934234351835,Vehicles & Equipment,17,US Dollars,Unit,4234864.443493372,72898.34766246189,155879
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Japan,JPN,36.76738832597829,137.46934234351835,Wood & Wood Products,9+10,US Dollars,Unit,266690.9143031634,777354.3222461457,155884
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Korea,KOR,36.402386712544114,127.76224551357647,Animal & Animal Products,1,US Dollars,Unit,18253.43307394444,177811.29235053933,155963
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Korea,KOR,36.402386712544114,127.76224551357647,Chemical & Allied Industries,6,US Dollars,Unit,488170.5629229303,228445.9697562924,155967
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Korea,KOR,36.402386712544114,127.76224551357647,Machinery & Electrical Equipment,16+18,US Dollars,Unit,34297.57923268135,6965738.764315858,155971
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Korea,KOR,36.402386712544114,127.76224551357647,Metals,15,US Dollars,Unit,30095.370529543485,219374.11910804015,155975
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Korea,KOR,36.402386712544114,127.76224551357647,Mineral Products,5,US Dollars,Unit,20368.453071723343,171746.32464640177,155979
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Korea,KOR,36.402386712544114,127.76224551357647,Miscellaneous,19+20+21,US Dollars,Unit,1967.7580324829241,5404.525854375197,155983
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Korea,KOR,36.402386712544114,127.76224551357647,"Plastics, Rubber, Leather",7+8,US Dollars,Unit,279959.4451213947,46982.541039972384,155987
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Korea,KOR,36.402386712544114,127.76224551357647,Prepared Foodstuffs & Beverages,3+4,US Dollars,Unit,141537.76441622843,144129.19903356544,155990
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Korea,KOR,36.402386712544114,127.76224551357647,Stone & Glass,13+14,US Dollars,Unit,9043.915483752746,101324.3030730894,155992
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Russian Federation,RUS,59.039434214106194,98.6704990698032,Total,,US Dollars,Unit,35655378.35507796,11818070.345713014,156414
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Russian Federation,RUS,59.039434214106194,98.6704990698032,Vegetable Products,2,US Dollars,Unit,231842.4012010951,627730.3485914561,156418
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Russian Federation,RUS,59.039434214106194,98.6704990698032,Vehicles & Equipment,17,US Dollars,Unit,16021.74188762432,2583083.4080516747,156419
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Russian Federation,RUS,59.039434214106194,98.6704990698032,Wood & Wood Products,9+10,US Dollars,Unit,277157.8013380814,191591.79673033892,156420
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Saudi Arabia,SAU,24.136038144757897,44.6009581782256,Animal & Animal Products,1,US Dollars,Unit,19.651696935464294,261242.9401274587,156434
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Saudi Arabia,SAU,24.136038144757897,44.6009581782256,Chemical & Allied Industries,6,US Dollars,Unit,492703.1337568959,1803122.0984353987,156435
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Saudi Arabia,SAU,24.136038144757897,44.6009581782256,Machinery & Electrical Equipment,16+18,US Dollars,Unit,72813.67181294806,1942825.2091329615,156436
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Saudi Arabia,SAU,24.136038144757897,44.6009581782256,Metals,15,US Dollars,Unit,232697.42497225862,539398.1228727967,156437
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Saudi Arabia,SAU,24.136038144757897,44.6009581782256,Mineral Products,5,US Dollars,Unit,1993358.8395107253,201614.5521294569,156438
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Saudi Arabia,SAU,24.136038144757897,44.6009581782256,Miscellaneous,19+20+21,US Dollars,Unit,92.43601531892469,253184.84696351024,156439
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Saudi Arabia,SAU,24.136038144757897,44.6009581782256,"Plastics, Rubber, Leather",7+8,US Dollars,Unit,256610.58319341013,484343.84884898196,156440
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Saudi Arabia,SAU,24.136038144757897,44.6009581782256,Prepared Foodstuffs & Beverages,3+4,US Dollars,Unit,93160.95011709366,259296.70287568154,156441
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Saudi Arabia,SAU,24.136038144757897,44.6009581782256,Stone & Glass,13+14,US Dollars,Unit,909.9965199557776,30603.989107472124,156442
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Saudi Arabia,SAU,24.136038144757897,44.6009581782256,Textiles & Footwear,11+12,US Dollars,Unit,48880.07819480218,43158.27484377171,156443
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Saudi Arabia,SAU,24.136038144757897,44.6009581782256,Total,,US Dollars,Unit,3199076.941292625,8164695.261342304,156444
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Saudi Arabia,SAU,24.136038144757897,44.6009581782256,Vegetable Products,2,US Dollars,Unit,5855.651975048583,375906.04113735235,156445
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Saudi Arabia,SAU,24.136038144757897,44.6009581782256,Vehicles & Equipment,17,US Dollars,Unit,671.0696615686633,1870445.6512731418,156446
port1114,Rotterdam,The Netherlands,NLD,51.92228121,4.215144967,Saudi Arabia,SAU,24.136038144757897,44.6009581782256,Wood & Wood Products,9+10,US Dollars,Unit,1303.4538656631744,99552.98359431984,156447
